book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency
morning,Thurs,STYLE,BECKY,STYLE,BECKY,1,0,Tues,afternoon,1,0,330,3,3,0,0,0,2,1,9
morning,Thurs,STYLE,SINEAD,STYLE,SINEAD,1,70,Thurs,evening,0,0,70,1,1,0,0,0,0,0,35
morning,Thurs,STYLE,BECKY,STYLE,SINEAD,1,90,Thurs,morning,0,0,160,2,2,0,0,0,0,0,56
morning,Thurs,STYLE,JJ,STYLE,JJ,1,40,Tues,evening,0,0,40,1,1,0,0,0,0,0,51
morning,Thurs,STYLE,JJ,STYLE,JJ,1,40,Wed,morning,0,0,40,1,1,0,0,0,0,0,71
morning,Thurs,STYLE,BECKY,STYLE,SINEAD,1,70,Thurs,morning,0,0,70,1,1,0,0,0,0,0,42
morning,Thurs,STYLE,BECKY,STYLE,BECKY,1,50,Fri,morning,0,0,80,2,2,0,0,0,0,0,20
morning,Tues,STYLE,JJ,STYLE,JJ,1,82,Tues,afternoon,0,0,82,1,1,0,0,0,0,0,42
morning,Tues,STYLE,JJ,STYLE,JJ,1,102,Tues,morning,0,0,184,2,2,0,0,0,0,0,49
morning,Tues,STYLE,BECKY,STYLE,SINEAD,1,70,Wed,afternoon,0,0,70,1,1,0,0,0,0,0,55
morning,Tues,STYLE,BECKY,STYLE,BECKY,0,0,Thurs,,1,0,790,10,10,0,0,2,6,1,19
morning,Tues,STYLE,BECKY,STYLE,SINEAD,1,70,Tues,morning,0,0,70,1,1,0,0,0,0,0,56
morning,Tues,STYLE,BECKY,STYLE,SINEAD,1,35,Tues,morning,0,0,35,1,1,0,0,0,0,0,35
morning,Tues,STYLE,BECKY,STYLE,BECKY,1,50,Tues,morning,0,0,85,2,2,0,0,0,0,0,35
morning,Tues,STYLE,BECKY,STYLE,BECKY,1,30,Fri,evening,0,0,30,1,1,0,0,0,0,0,46
morning,Tues,STYLE,JJ,STYLE,JJ,1,60,Thurs,evening,0,0,160,5,5,0,0,2,1,0,26
morning,Tues,STYLE,BECKY,STYLE,SINEAD,1,0,Sat,afternoon,1,0,330,5,4,1,0,2,3,0,10
morning,Tues,STYLE,BECKY,STYLE,HOUSE,1,250,Fri,evening,0,0,950,14,10,4,1,3,5,1,11
morning,Tues,STYLE,BECKY,STYLE,BECKY,1,0,Tues,evening,1,0,1100,17,13,4,1,4,7,0,7
morning,Tues,STYLE,JJ,STYLE,JJ,1,82,Thurs,morning,0,0,82,1,1,0,0,0,0,0,47
morning,Tues,STYLE,SINEAD,STYLE,SINEAD,1,0,Wed,afternoon,1,0,300,4,3,0,0,1,1,1,6
morning,Tues,STYLE,JJ,STYLE,JJ,1,40,Fri,morning,0,0,40,1,1,0,0,0,0,0,32
morning,Tues,STYLE,JJ,STYLE,JJ,1,60,Tues,morning,0,0,100,2,2,0,0,0,0,0,35
morning,Tues,STYLE,JJ,STYLE,JJ,1,60,Tues,morning,0,0,160,3,3,0,0,0,0,0,35
morning,Tues,STYLE,JJ,STYLE,JJ,1,114.44,Tues,morning,0,1,82,1,1,0,1,0,0,0,84
morning,Tues,STYLE,BECKY,STYLE,BECKY,1,102.5,Tues,evening,0,1,80,2,2,0,1,0,0,0,35
morning,Tues,STYLE,HOUSE,STYLE,BECKY,0,0,Sun,,1,0,30,3,3,0,0,2,2,0,2
morning,Tues,STYLE,JJ,STYLE,JJ,1,52,Thurs,morning,0,0,772,15,15,0,0,5,7,0,5
morning,Tues,STYLE,JJ,STYLE,JJ,1,40,Thurs,morning,0,0,40,2,2,0,0,1,1,0,54
morning,Tues,STYLE,JJ,STYLE,JJ,1,248.25,Thurs,morning,0,1,167,3,3,0,1,0,0,0,12
morning,Tues,STYLE,BECKY,STYLE,BECKY,1,60,Thurs,morning,0,0,120,2,2,0,0,0,0,0,19
morning,Tues,STYLE,BECKY,STYLE,BECKY,1,65,Thurs,evening,0,1,30,1,1,0,1,0,0,0,26
morning,Tues,STYLE,JJ,STYLE,JJ,1,40,Fri,afternoon,0,0,40,1,1,0,0,0,0,0,60
morning,Tues,STYLE,JJ,STYLE,JJ,1,60,Tues,morning,0,0,100,2,2,0,0,0,0,0,42
morning,Tues,STYLE,JJ,STYLE,JJ,1,52,Fri,afternoon,0,0,134,2,2,0,0,0,0,0,32
morning,Tues,STYLE,JJ,STYLE,JJ,1,52,Fri,afternoon,0,0,288,4,4,0,0,0,0,0,25
morning,Tues,STYLE,JJ,STYLE,JJ,1,0,Sat,morning,1,0,448,5,5,0,0,0,3,1,3
morning,Tues,STYLE,JJ,STYLE,HOUSE,1,260,Thurs,afternoon,0,0,914,9,9,0,0,0,4,1,19
morning,Tues,STYLE,BECKY,STYLE,BECKY,1,50,Tues,afternoon,0,0,180,4,4,0,0,0,0,0,21
morning,Wed,STYLE,JJ,STYLE,JJ,1,82,Tues,afternoon,0,0,82,1,1,0,0,0,0,0,64
morning,Wed,STYLE,SINEAD,STYLE,SINEAD,1,70,Wed,morning,0,0,70,1,1,0,0,0,0,0,56
morning,Wed,STYLE,JJ,STYLE,JJ,1,110.4,Sat,morning,0,1,160,3,3,0,1,0,0,0,32
morning,Wed,STYLE,JJ,STYLE,JJ,1,160,Fri,morning,0,1,40,1,1,0,1,0,0,0,33
morning,Wed,STYLE,JJ,STYLE,JJ,1,160,Fri,morning,0,1,40,1,1,0,1,0,0,0,33
morning,Wed,STYLE,JJ,STYLE,JJ,1,60,Fri,morning,0,0,160,3,3,0,0,0,0,1,40
morning,Wed,STYLE,JJ,STYLE,JJ,1,82,Tues,morning,0,0,82,1,1,0,0,0,0,0,78
morning,Wed,STYLE,JJ,STYLE,JJ,1,60,Thurs,evening,0,0,100,2,2,0,0,0,0,0,34
morning,Wed,STYLE,JJ,STYLE,JJ,1,40,Fri,morning,0,0,40,1,1,0,0,0,0,0,40
morning,Wed,STYLE,SINEAD,STYLE,SINEAD,1,70,Thurs,morning,0,0,70,1,1,0,0,0,0,0,34
morning,Wed,STYLE,JJ,STYLE,JJ,1,82,Wed,morning,0,0,82,1,1,0,0,0,0,1,49
morning,Wed,STYLE,JJ,STYLE,JJ,1,102,Fri,morning,0,0,286,4,4,0,0,0,1,0,19
morning,Wed,STYLE,JJ,STYLE,JJ,1,60,Thurs,evening,0,0,160,3,3,0,0,0,0,0,27
morning,Wed,STYLE,BECKY,STYLE,BECKY,1,60,Thurs,afternoon,0,0,60,1,1,0,0,0,0,0,55
morning,Wed,STYLE,KELLY,STYLE,BECKY,1,30,Thurs,afternoon,0,0,30,1,1,0,0,0,0,0,6
morning,Wed,STYLE,JJ,STYLE,JJ,0,0,Wed,,0,0,220,5,5,0,0,1,0,0,21
morning,Wed,STYLE,KELLY,STYLE,KELLY,1,35,Sat,afternoon,0,0,35,1,1,0,0,0,0,0,60
morning,Wed,STYLE,SINEAD,STYLE,SINEAD,1,70,Sat,morning,0,0,70,1,1,0,0,0,0,0,32
morning,Wed,STYLE,JJ,STYLE,BECKY,1,60,Fri,morning,0,0,60,1,1,0,0,0,0,0,47
morning,Wed,STYLE,JJ,STYLE,JJ,1,40,Wed,afternoon,0,0,40,1,1,0,0,0,0,0,21
morning,Wed,STYLE,JJ,STYLE,JJ,1,93.2,Wed,morning,0,1,80,2,2,0,1,0,0,0,28
morning,Wed,STYLE,JJ,STYLE,JJ,1,60,Wed,morning,0,0,140,3,3,0,1,0,0,0,28
morning,Wed,STYLE,JJ,STYLE,JJ,1,60,Wed,morning,0,0,200,4,4,0,1,0,0,0,28
morning,Fri,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,TANYA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,COLOR,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
morning,Tues,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,COLOR,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Wed,COLOR,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,MISC,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,MISC,JOANNE,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Tues,MISC,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
morning,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Fri,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Mon,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,TANYA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sat,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sun,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sun,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sun,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sun,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Sun,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
morning,Thurs,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
